01/01/2015,10499991,1,0.031,ppm,26,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/01/2015,10730023,1,0.023,ppm,19,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/02/2015,10499991,1,0.022,ppm,19,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/02/2015,10730023,1,0.016,ppm,14,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/03/2015,10730023,1,0.024,ppm,20,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/04/2015,10499991,1,0.028,ppm,24,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/04/2015,10730023,1,0.028,ppm,24,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/05/2015,10499991,1,0.03,ppm,25,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/05/2015,10730023,1,0.026,ppm,22,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/06/2015,10499991,1,0.031,ppm,26,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/06/2015,10730023,1,0.027,ppm,23,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/07/2015,10499991,1,0.03,ppm,25,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/07/2015,10730023,1,0.031,ppm,26,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/08/2015,10499991,1,0.03,ppm,25,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/08/2015,10730023,1,0.026,ppm,22,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/09/2015,10499991,1,0.032,ppm,27,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/09/2015,10730023,1,0.03,ppm,25,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/10/2015,10499991,1,0.036,ppm,31,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/10/2015,10730023,1,0.033,ppm,28,21,88,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/11/2015,10499991,1,0.032,ppm,27,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/12/2015,10499991,1,0.019,ppm,16,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/12/2015,10730023,1,0.015,ppm,13,18,75,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/13/2015,10499991,1,0.016,ppm,14,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/13/2015,10730023,1,0.014,ppm,12,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/14/2015,10499991,1,0.018,ppm,15,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/14/2015,10730023,1,0.016,ppm,14,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/15/2015,10499991,1,0.018,ppm,15,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/15/2015,10730023,1,0.014,ppm,12,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/16/2015,10499991,1,0.036,ppm,31,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/16/2015,10730023,1,0.031,ppm,26,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/17/2015,10499991,1,0.039,ppm,33,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/17/2015,10730023,1,0.038,ppm,32,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/18/2015,10499991,1,0.04,ppm,34,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/18/2015,10730023,1,0.041,ppm,35,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/19/2015,10499991,1,0.043,ppm,36,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/19/2015,10730023,1,0.036,ppm,31,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/20/2015,10499991,1,0.051,ppm,43,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/20/2015,10730023,1,0.045,ppm,38,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/21/2015,10499991,1,0.04,ppm,34,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/21/2015,10730023,1,0.04,ppm,34,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/22/2015,10499991,1,0.031,ppm,26,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/22/2015,10730023,1,0.03,ppm,25,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/23/2015,10499991,1,0.032,ppm,27,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/23/2015,10730023,1,0.029,ppm,25,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/24/2015,10499991,1,0.034,ppm,29,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/24/2015,10730023,1,0.03,ppm,25,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/25/2015,10499991,1,0.039,ppm,33,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/25/2015,10730023,1,0.039,ppm,33,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/26/2015,10499991,1,0.024,ppm,20,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/26/2015,10730023,1,0.027,ppm,23,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/27/2015,10499991,1,0.032,ppm,27,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/27/2015,10730023,1,0.034,ppm,29,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/28/2015,10499991,1,0.037,ppm,31,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/28/2015,10730023,1,0.024,ppm,20,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/29/2015,10499991,1,0.041,ppm,35,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/29/2015,10730023,1,0.037,ppm,31,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
01/30/2015,10499991,1,0.035,ppm,30,24,100,44201,Ozone,22840,"Fort Payne, AL",1,Alabama,49,DeKalb,34.2890000009,-85.97007
01/30/2015,10730023,1,0.032,ppm,27,24,100,44201,Ozone,13820,"Birmingham-Hoover, AL",1,Alabama,73,Jefferson,33.5530560009,-86.815
